ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,pe,pb,ps,total_share,float_share,free_share,total_mv,circ_mv
601328.SH,20110616,5.55,5.56,5.51,5.53,5.56,-0.03,-0.54,332851.46,184088.471,0.1119,1.02,7.9687,1.3169,2.9848,5625964.14,2973550.304,1481427.3,31111581.69,16443733.18
601328.SH,20110617,5.54,5.56,5.5,5.51,5.53,-0.02,-0.36,455234.38,252049.186,0.1531,1.32,7.9399,1.3121,2.974,5625964.14,2973550.304,1481427.3,30999062.41,16384262.18
601328.SH,20110620,5.52,5.53,5.46,5.48,5.51,-0.03,-0.54,369074.19,202668.244,0.1241,1.05,7.8967,1.305,2.9578,5625964.14,2973550.304,1481427.3,30830283.49,16295055.67
601328.SH,20110621,5.49,5.51,5.47,5.49,5.48,0.01,0.18,417691.71,229063.253,0.1405,1.12,7.9111,1.3074,2.9632,5625964.14,2973550.304,1481427.3,30886543.13,16324791.17
601328.SH,20110622,5.5,5.52,5.47,5.49,5.49,0,0,389018.32,213619.582,0.1308,1.05,7.9111,1.3074,2.9632,5625964.14,2973550.304,1481427.3,30886543.13,16324791.17
601328.SH,20110623,5.48,5.55,5.47,5.53,5.49,0.04,0.73,445648.74,244930.447,0.1499,1.13,7.9687,1.3169,2.9848,5625964.14,2973550.304,1481427.3,31111581.69,16443733.18
601328.SH,20110624,5.51,5.66,5.51,5.64,5.53,0.11,1.99,941920.68,525968.267,0.3168,2.27,8.1273,1.3431,3.0442,5625964.14,2973550.304,1481427.3,31730437.75,16770823.72
601328.SH,20110627,5.63,5.64,5.58,5.6,5.64,-0.04,-0.71,761678.33,427262.447,0.2562,1.49,8.0696,1.3336,3.0226,5625964.14,2973550.304,1481427.3,31505399.18,16651881.7
601328.SH,20110629,5.57,5.59,5.49,5.5,5.6,-0.1,-1.79,942550.73,521411.065,0.317,1.59,7.9255,1.3097,2.9686,5625964.14,2973550.304,1481427.3,30942802.77,16354526.67
601328.SH,20110630,5.51,5.58,5.5,5.54,5.5,0.04,0.73,870927.7,482802.093,0.2929,1.25,7.9832,1.3193,2.9902,5625964.14,2973550.304,1481427.3,31167841.33,16473468.69
601328.SH,20110701,5.56,5.56,5.5,5.53,5.54,-0.01,-0.18,636688.16,351516.162,0.2141,0.8,7.9687,1.3169,2.9848,5625964.14,2973550.304,1481427.3,31111581.69,16443733.18
601328.SH,20110704,5.54,5.64,5.52,5.62,5.53,0.09,1.63,881944.82,492903.906,0.2966,1.06,8.0984,1.3383,3.0334,5625964.14,2973550.304,1481427.3,31617918.47,16711352.71
601328.SH,20110705,5.62,5.63,5.58,5.59,5.62,-0.03,-0.53,484070.62,271002.231,0.1628,0.59,8.0552,1.3312,3.0172,5625964.14,2973550.304,1481427.3,31449139.54,16622146.2
601328.SH,20110706,5.58,5.59,5.52,5.55,5.59,-0.04,-0.72,495530.75,274683.458,0.1666,0.65,7.9976,1.3216,2.9956,5625964.14,2973550.304,1481427.3,31224100.98,16503204.19
601328.SH,20110707,5.59,5.61,5.53,5.54,5.55,-0.01,-0.18,618156.53,343713.106,0.2079,0.92,7.9832,1.3193,2.9902,5625964.14,2973550.304,1481427.3,31167841.33,16473468.69
601328.SH,20110708,5.56,5.62,5.54,5.57,5.54,0.03,0.54,532444.39,297414.986,0.1791,0.85,8.0264,1.3264,3.0064,5625964.14,2973550.304,1481427.3,31336620.26,16562675.19
601328.SH,20110711,5.57,5.6,5.55,5.57,5.57,0,0,408659.05,228006.971,0.1374,0.68,8.0264,1.3264,3.0064,5625964.14,2973550.304,1481427.3,31336620.26,16562675.19
601328.SH,20110712,5.55,5.56,5.52,5.53,5.57,-0.04,-0.72,402363.97,222623.324,0.1353,0.79,7.9687,1.3169,2.9848,5625964.14,2973550.304,1481427.3,31111581.69,16443733.18
601328.SH,20110713,5.53,5.6,5.52,5.57,5.53,0.04,0.72,403606.26,224562.503,0.1357,0.82,8.0264,1.3264,3.0064,5625964.14,2973550.304,1481427.3,31336620.26,16562675.19
601328.SH,20110714,5.57,5.59,5.52,5.57,5.57,0,0,530723.28,294737.312,0.1785,1.12,8.0264,1.3264,3.0064,5625964.14,2973550.304,1481427.3,31336620.26,16562675.19
601328.SH,20110715,5.55,5.59,5.53,5.58,5.57,0.01,0.18,508313.72,283097.261,0.1709,1.12,8.0408,1.3288,3.0118,5625964.14,2973550.304,1481427.3,31392879.9,16592410.7
601328.SH,20110718,5.59,5.6,5.57,5.59,5.58,0.01,0.18,465321.65,259898.733,0.1565,1.03,8.0552,1.3312,3.0172,5625964.14,2973550.304,1481427.3,31449139.54,16622146.2
601328.SH,20110719,5.06,5.06,5,5.01,5.06,-0.05,-0.99,324198.59,162954.083,0.109,0.7,7.9414,1.2582,2.9745,6188560.554,2973550.304,1481427.3,31004688.37,14897487.02
601328.SH,20110720,5.04,5.04,4.98,5,5.01,-0.01,-0.2,409573.29,205184.885,0.1252,0.92,7.9255,1.2557,2.9686,6188560.554,3270905.335,1629570.03,30942802.77,16354526.67
601328.SH,20110721,5.01,5.01,4.94,4.94,5,-0.06,-1.2,500829.01,248438.628,0.1531,1.12,7.8304,1.2406,2.933,6188560.554,3270905.335,1629570.03,30571489.14,16158272.35
601328.SH,20110722,4.96,4.97,4.92,4.93,4.94,-0.01,-0.2,384541.28,189759.391,0.1176,0.87,7.8146,1.2381,2.927,6188560.554,3270905.335,1629570.03,30509603.53,16125563.3
601328.SH,20110725,4.91,4.92,4.81,4.81,4.93,-0.12,-2.43,673894.21,328194.232,0.206,1.62,7.6243,1.208,2.8558,6188560.554,3270905.335,1629570.03,29766976.26,15733054.66
601328.SH,20110726,4.82,4.85,4.8,4.82,4.81,0.01,0.21,287134.57,138528.49,0.0878,0.63,7.6402,1.2105,2.8617,6188560.554,3270905.335,1629570.03,29828861.87,15765763.71
601328.SH,20110727,4.8,4.82,4.76,4.79,4.82,-0.03,-0.62,527518.75,252422.394,0.1613,1.17,7.5926,1.203,2.8439,6188560.554,3270905.335,1629570.03,29643205.05,15667636.55
601328.SH,20110728,4.76,4.77,4.73,4.73,4.79,-0.06,-1.25,367428.16,174310.111,0.1123,0.77,7.4975,1.1879,2.8083,6188560.554,3270905.335,1629570.03,29271891.42,15471382.23
601328.SH,20110729,4.75,4.9,4.7,4.81,4.73,0.08,1.69,664806.87,318841.188,0.2032,1.48,7.6243,1.208,2.8558,6188560.554,3270905.335,1629570.03,29766976.26,15733054.66
601328.SH,20110801,4.8,4.81,4.76,4.78,4.81,-0.03,-0.62,306092.02,146595.463,0.0936,0.61,7.5768,1.2005,2.838,6188560.554,3270905.335,1629570.03,29581319.45,15634927.5
601328.SH,20110802,4.75,4.76,4.7,4.73,4.78,-0.05,-1.05,363278.67,171589.603,0.1111,0.84,7.4975,1.1879,2.8083,6188560.554,3270905.335,1629570.03,29271891.42,15471382.23
601328.SH,20110803,4.7,4.75,4.68,4.73,4.73,0,0,300812.29,141968.795,0.092,0.67,7.4975,1.1879,2.8083,6188560.554,3270905.335,1629570.03,29271891.42,15471382.23
601328.SH,20110804,4.73,4.76,4.71,4.72,4.73,-0.01,-0.21,194166.55,91815.422,0.0594,0.48,7.4817,1.1854,2.8023,6188560.554,3270905.335,1629570.03,29210005.81,15438673.18
601328.SH,20110805,4.65,4.65,4.58,4.58,4.72,-0.14,-2.97,683483.56,315690.954,0.209,1.87,7.2598,1.1502,2.7192,6188560.554,3270905.335,1629570.03,28343607.34,14980746.43
601328.SH,20110808,4.57,4.61,4.45,4.48,4.58,-0.1,-2.18,896725.67,405301.788,0.2742,2.43,7.1013,1.1251,2.6599,6188560.554,3270905.335,1629570.03,27724751.28,14653655.9
601328.SH,20110809,4.4,4.59,4.38,4.54,4.48,0.06,1.34,1171293.36,523532.687,0.3581,2.4,7.1964,1.1402,2.6955,6188560.554,3270905.335,1629570.03,28096064.91,14849910.22
601328.SH,20110810,4.63,4.66,4.55,4.59,4.54,0.05,1.1,970860.55,447695.752,0.2968,1.5,7.2756,1.1527,2.7252,6188560.554,3270905.335,1629570.03,28405492.94,15013455.49
601328.SH,20110811,4.54,4.68,4.49,4.67,4.59,0.08,1.74,723100.91,334345.693,0.2211,0.92,7.4024,1.1728,2.7727,6188560.554,3270905.335,1629570.03,28900577.79,15275127.91
601328.SH,20110812,4.69,4.7,4.63,4.66,4.67,-0.01,-0.21,318823.1,148619.293,0.0975,0.36,7.3866,1.1703,2.7667,6188560.554,3270905.335,1629570.03,28838692.18,15242418.86
601328.SH,20110815,4.67,4.77,4.63,4.75,4.66,0.09,1.93,461515.37,217177.724,0.1411,0.57,7.5292,1.1929,2.8202,6188560.554,3270905.335,1629570.03,29395662.63,15536800.34
601328.SH,20110816,4.75,4.79,4.72,4.74,4.75,-0.01,-0.21,526217.83,250300.305,0.1609,0.72,7.5134,1.1904,2.8142,6188560.554,3270905.335,1629570.03,29333777.03,15504091.29
601328.SH,20110817,4.74,4.8,4.73,4.76,4.74,0.02,0.42,263204.87,125536.847,0.0805,0.44,7.5451,1.1954,2.8261,6188560.554,3270905.335,1629570.03,29457548.24,15569509.39
601328.SH,20110818,4.77,4.78,4.66,4.7,4.76,-0.06,-1.26,412514.76,195181.793,0.1261,0.9,7.45,1.1804,2.7905,6188560.554,3270905.335,1629570.03,29086234.6,15373255.07
601328.SH,20110819,4.63,4.69,4.6,4.64,4.7,-0.06,-1.28,412376.93,191192.136,0.1261,1.04,7.3549,1.1653,2.7549,6188560.554,3270905.335,1629570.03,28714920.97,15177000.75
601328.SH,20110822,4.65,4.67,4.57,4.6,4.64,-0.04,-0.86,285283.18,131663.949,0.0872,0.69,7.2915,1.1553,2.7311,6188560.554,3270905.335,1629570.03,28467378.55,15046164.54
601328.SH,20110823,4.61,4.72,4.61,4.68,4.6,0.08,1.74,386199.21,180115.701,0.1181,1.02,7.4183,1.1753,2.7786,6188560.554,3270905.335,1629570.03,28962463.39,15307836.97
601328.SH,20110824,4.7,4.7,4.64,4.67,4.68,-0.01,-0.21,328900.2,153920.147,0.1006,0.93,7.4024,1.1728,2.7727,6188560.554,3270905.335,1629570.03,28900577.79,15275127.91
601328.SH,20110825,4.7,4.86,4.67,4.84,4.67,0.17,3.64,985295.96,472125.532,0.3012,2.7,7.6719,1.2155,2.8736,6188560.554,3270905.335,1629570.03,29952633.08,15831181.82
601328.SH,20110826,4.81,4.85,4.78,4.84,4.84,0,0,417081.9,200600.901,0.1275,0.87,7.6719,1.2155,2.8736,6188560.554,3270905.335,1629570.03,29952633.08,15831181.82
601328.SH,20110829,4.79,4.79,4.72,4.73,4.84,-0.11,-2.27,424406.09,201373.969,0.1298,0.88,7.4975,1.1879,2.8083,6188560.554,3270905.335,1629570.03,29271891.42,15471382.23
601328.SH,20110830,4.76,4.87,4.73,4.76,4.73,0.03,0.63,585339.57,280970.18,0.179,1.15,7.5451,1.1954,2.8261,6188560.554,3270905.335,1629570.03,29457548.24,15569509.39
601328.SH,20110831,4.75,4.8,4.72,4.76,4.76,0,0,353422.06,168256.334,0.1081,0.64,7.5451,1.1954,2.8261,6188560.554,3270905.335,1629570.03,29457548.24,15569509.39
601328.SH,20110901,4.76,4.82,4.74,4.77,4.76,0.01,0.21,341951.22,163333.944,0.1045,0.62,7.5609,1.1979,2.832,6188560.554,3270905.335,1629570.03,29519433.84,15602218.45
601328.SH,20110902,4.76,4.78,4.71,4.73,4.77,-0.04,-0.84,288244.1,136715.141,0.0881,0.68,7.4975,1.1879,2.8083,6188560.554,3270905.335,1629570.03,29271891.42,15471382.23
601328.SH,20110905,4.7,4.71,4.64,4.66,4.73,-0.07,-1.48,363700.79,169851.284,0.1112,0.91,7.3866,1.1703,2.7667,6188560.554,3270905.335,1629570.03,28838692.18,15242418.86
601328.SH,20110906,4.64,4.69,4.62,4.64,4.66,-0.02,-0.43,313192.63,145572.931,0.0958,0.81,7.3549,1.1653,2.7549,6188560.554,3270905.335,1629570.03,28714920.97,15177000.75
601328.SH,20110907,4.66,4.73,4.63,4.7,4.64,0.06,1.29,317523.56,148667.677,0.0971,0.96,7.45,1.1804,2.7905,6188560.554,3270905.335,1629570.03,29086234.6,15373255.07
601328.SH,20110908,4.71,4.72,4.65,4.66,4.7,-0.04,-0.85,248231.11,116272.971,0.0759,0.76,7.3866,1.1703,2.7667,6188560.554,3270905.335,1629570.03,28838692.18,15242418.86
601328.SH,20110909,4.7,4.76,4.64,4.67,4.66,0.01,0.21,361356.16,169669.54,0.1105,1.18,7.4024,1.1728,2.7727,6188560.554,3270905.335,1629570.03,28900577.79,15275127.91
601328.SH,20110913,4.61,4.67,4.61,4.65,4.67,-0.02,-0.43,283673.9,131447.852,0.0867,0.88,7.3707,1.1678,2.7608,6188560.554,3270905.335,1629570.03,28776806.58,15209709.81
601328.SH,20110914,4.67,4.68,4.57,4.64,4.65,-0.01,-0.22,339471.63,157197.11,0.1038,1.11,7.3549,1.1653,2.7549,6188560.554,3270905.335,1629570.03,28714920.97,15177000.75
601328.SH,20110915,4.63,4.66,4.59,4.59,4.64,-0.05,-1.08,330064.42,152612.31,0.1009,1.06,7.2756,1.1527,2.7252,6188560.554,3270905.335,1629570.03,28405492.94,15013455.49
601328.SH,20110916,4.63,4.66,4.59,4.63,4.59,0.04,0.87,303752.35,140531.524,0.0929,0.97,7.339,1.1628,2.7489,6188560.554,3270905.335,1629570.03,28653035.36,15144291.7
601328.SH,20110919,4.6,4.61,4.54,4.54,4.63,-0.09,-1.94,214027.93,97838.727,0.0654,0.66,7.1964,1.1402,2.6955,6188560.554,3270905.335,1629570.03,28096064.91,14849910.22
601328.SH,20110920,4.55,4.59,4.54,4.58,4.54,0.04,0.88,208253.11,95127.795,0.0637,0.71,7.2598,1.1502,2.7192,6188560.554,3270905.335,1629570.03,28343607.34,14980746.43
601328.SH,20110921,4.59,4.72,4.56,4.66,4.58,0.08,1.75,412896.02,192300.779,0.1262,1.48,7.3866,1.1703,2.7667,6188560.554,3270905.335,1629570.03,28838692.18,15242418.86
601328.SH,20110922,4.63,4.66,4.55,4.56,4.66,-0.1,-2.15,368465.96,169712.722,0.1126,1.25,7.2281,1.1452,2.7074,6188560.554,3270905.335,1629570.03,28219836.13,14915328.33
601328.SH,20110923,4.5,4.57,4.45,4.52,4.56,-0.04,-0.88,663529.28,298593.726,0.2029,2.2,7.1647,1.1352,2.6836,6188560.554,3270905.335,1629570.03,27972293.7,14784492.11
601328.SH,20110926,4.48,4.52,4.4,4.43,4.52,-0.09,-1.99,394952.35,175932.934,0.1207,1.06,7.022,1.1126,2.6302,6188560.554,3270905.335,1629570.03,27415323.25,14490110.63
601328.SH,20110927,4.47,4.52,4.44,4.48,4.43,0.05,1.13,280467.16,125629.38,0.0857,0.68,7.1013,1.1251,2.6599,6188560.554,3270905.335,1629570.03,27724751.28,14653655.9
601328.SH,20110928,4.51,4.53,4.43,4.45,4.48,-0.03,-0.67,242899.99,108760.424,0.0743,0.57,7.0537,1.1176,2.642,6188560.554,3270905.335,1629570.03,27539094.46,14555528.74
601328.SH,20110929,4.44,4.51,4.43,4.49,4.45,0.04,0.9,406357.81,182148.378,0.1242,1.04,7.1171,1.1276,2.6658,6188560.554,3270905.335,1629570.03,27786636.89,14686364.95
601328.SH,20110930,4.49,4.53,4.46,4.48,4.49,-0.01,-0.22,312352.09,140493.821,0.0955,0.79,7.1013,1.1251,2.6599,6188560.554,3270905.335,1629570.03,27724751.28,14653655.9
601328.SH,20111010,4.48,4.49,4.43,4.46,4.48,-0.02,-0.45,284474.56,126863.418,0.087,0.87,7.0696,1.1201,2.648,6188560.554,3270905.335,1629570.03,27600980.07,14588237.79
601328.SH,20111011,4.58,4.61,4.45,4.5,4.46,0.04,0.9,668474.02,303637.952,0.2044,2.19,7.133,1.1301,2.6717,6188560.554,3270905.335,1629570.03,27848522.49,14719074.01
601328.SH,20111012,4.47,4.64,4.47,4.61,4.5,0.11,2.44,801127.69,366659.842,0.2449,2.09,7.3073,1.1578,2.737,6188560.554,3270905.335,1629570.03,28529264.15,15078873.59
601328.SH,20111013,4.58,4.6,4.56,4.59,4.61,-0.02,-0.43,566615.28,259316.907,0.1732,1.15,7.2756,1.1527,2.7252,6188560.554,3270905.335,1629570.03,28405492.94,15013455.49
601328.SH,20111014,4.58,4.59,4.55,4.59,4.59,0,0,287891.84,131642.783,0.088,0.55,7.2756,1.1527,2.7252,6188560.554,3270905.335,1629570.03,28405492.94,15013455.49
601328.SH,20111017,4.6,4.64,4.58,4.6,4.59,0.01,0.22,365928.7,168577.984,0.1119,0.7,7.2915,1.1553,2.7311,6188560.554,3270905.335,1629570.03,28467378.55,15046164.54
601328.SH,20111018,4.57,4.61,4.51,4.53,4.6,-0.07,-1.52,424987,193867.525,0.1299,0.79,7.1805,1.1377,2.6895,6188560.554,3270905.335,1629570.03,28034179.31,14817201.17
601328.SH,20111019,4.55,4.59,4.53,4.54,4.53,0.01,0.22,411610.74,187566.402,0.1258,0.84,7.1964,1.1402,2.6955,6188560.554,3270905.335,1629570.03,28096064.91,14849910.22
601328.SH,20111020,4.53,4.56,4.45,4.47,4.54,-0.07,-1.54,471734.14,212303.044,0.1442,1.15,7.0854,1.1226,2.6539,6188560.554,3270905.335,1629570.03,27662865.68,14620946.85
601328.SH,20111021,4.49,4.54,4.46,4.51,4.47,0.04,0.89,425183.77,191617.251,0.13,1.08,7.1488,1.1327,2.6777,6188560.554,3270905.335,1629570.03,27910408.1,14751783.06
601328.SH,20111024,4.54,4.67,4.52,4.66,4.51,0.15,3.33,648324.49,298642.867,0.1982,1.54,7.3866,1.1703,2.7667,6188560.554,3270905.335,1629570.03,28838692.18,15242418.86
601328.SH,20111025,4.63,4.73,4.62,4.69,4.66,0.03,0.64,691165.15,323580.167,0.2113,1.45,7.4341,1.1779,2.7845,6188560.554,3270905.335,1629570.03,29024349,15340546.02
601328.SH,20111026,4.68,4.75,4.67,4.71,4.69,0.02,0.43,589958.53,278754.314,0.1804,1.11,7.4658,1.1829,2.7964,6188560.554,3270905.335,1629570.03,29148120.21,15405964.13
601328.SH,20111027,4.73,4.76,4.72,4.75,4.71,0.04,0.85,399059.47,189399.425,0.122,0.71,7.5292,1.1929,2.8202,6188560.554,3270905.335,1629570.03,29395662.63,15536800.34
601328.SH,20111028,4.79,4.83,4.74,4.77,4.75,0.02,0.42,737528.76,352683.694,0.2255,1.34,7.5609,1.1453,2.832,6188560.554,3270905.335,1629570.03,29519433.84,15602218.45
601328.SH,20111031,4.75,4.77,4.68,4.71,4.77,-0.06,-1.26,475684.56,224688.294,0.1454,0.78,7.4658,1.1309,2.7964,6188560.554,3270905.335,1629570.03,29148120.21,15405964.13
601328.SH,20111101,4.71,4.76,4.68,4.7,4.71,-0.01,-0.21,462824.47,218548.988,0.1415,0.8,7.45,1.1285,2.7905,6188560.554,3270905.335,1629570.03,29086234.6,15373255.07
601328.SH,20111102,4.66,4.79,4.66,4.78,4.7,0.08,1.7,487887.27,229873.502,0.1492,0.92,7.5768,1.1477,2.838,6188560.554,3270905.335,1629570.03,29581319.45,15634927.5
601328.SH,20111103,4.78,4.84,4.77,4.77,4.78,-0.01,-0.21,670973.23,322028.918,0.2051,1.31,7.5609,1.1453,2.832,6188560.554,3270905.335,1629570.03,29519433.84,15602218.45
601328.SH,20111104,4.82,4.83,4.77,4.8,4.77,0.03,0.63,510738.96,244976.207,0.1561,0.9,7.6085,1.1525,2.8498,6188560.554,3270905.335,1629570.03,29705090.66,15700345.61
601328.SH,20111107,4.78,4.81,4.76,4.8,4.8,0,0,391775.31,187654.481,0.1198,0.75,7.6085,1.1525,2.8498,6188560.554,3270905.335,1629570.03,29705090.66,15700345.61
601328.SH,20111108,4.8,4.86,4.78,4.84,4.8,0.04,0.83,646115.92,312190.263,0.1975,1.28,7.6719,1.1621,2.8736,6188560.554,3270905.335,1629570.03,29952633.08,15831181.82
601328.SH,20111109,4.87,4.87,4.83,4.86,4.84,0.02,0.41,457814.77,222110.512,0.14,0.85,7.7036,1.1669,2.8855,6188560.554,3270905.335,1629570.03,30076404.29,15896599.93
601328.SH,20111110,4.82,4.84,4.77,4.77,4.86,-0.09,-1.85,423125.54,203461.159,0.1294,0.79,7.5609,1.1453,2.832,6188560.554,3270905.335,1629570.03,29519433.84,15602218.45
601328.SH,20111111,4.76,4.82,4.76,4.79,4.77,0.02,0.42,328283.02,157545.289,0.1004,0.68,7.5926,1.1501,2.8439,6188560.554,3270905.335,1629570.03,29643205.05,15667636.55
601328.SH,20111114,4.83,4.87,4.81,4.85,4.79,0.06,1.25,341287.36,165277.636,0.1043,0.76,7.6878,1.1645,2.8795,6188560.554,3270905.335,1629570.03,30014518.69,15863890.87
601328.SH,20111115,4.83,4.85,4.81,4.84,4.85,-0.01,-0.21,293333.82,141586.803,0.0897,0.67,7.6719,1.1621,2.8736,6188560.554,3270905.335,1629570.03,29952633.08,15831181.82
601328.SH,20111116,4.83,4.84,4.69,4.72,4.84,-0.12,-2.48,666348.92,316514.679,0.2037,1.81,7.4817,1.1333,2.8023,6188560.554,3270905.335,1629570.03,29210005.81,15438673.18
601328.SH,20111117,4.74,4.75,4.7,4.71,4.72,-0.01,-0.21,282560.79,133603.288,0.0864,0.69,7.4658,1.1309,2.7964,6188560.554,3270905.335,1629570.03,29148120.21,15405964.13
601328.SH,20111118,4.69,4.76,4.67,4.68,4.71,-0.03,-0.64,367455.06,172832.703,0.1123,0.96,7.4183,1.1237,2.7786,6188560.554,3270905.335,1629570.03,28962463.39,15307836.97
601328.SH,20111121,4.68,4.69,4.65,4.67,4.68,-0.01,-0.21,203499.92,95043.687,0.0622,0.52,7.4024,1.1213,2.7727,6188560.554,3270905.335,1629570.03,28900577.79,15275127.91
601328.SH,20111122,4.67,4.7,4.62,4.64,4.67,-0.03,-0.64,223298.44,104122.464,0.0683,0.62,7.3549,1.1141,2.7549,6188560.554,3270905.335,1629570.03,28714920.97,15177000.75
601328.SH,20111123,4.66,4.68,4.57,4.59,4.64,-0.05,-1.08,256234.31,118353.673,0.0783,0.73,7.2756,1.1021,2.7252,6188560.554,3270905.335,1629570.03,28405492.94,15013455.49
601328.SH,20111124,4.57,4.63,4.55,4.6,4.59,0.01,0.22,252341.49,115876.151,0.0771,0.95,7.2915,1.1045,2.7311,6188560.554,3270905.335,1629570.03,28467378.55,15046164.54
601328.SH,20111125,4.58,4.6,4.54,4.54,4.6,-0.06,-1.3,243009.23,110959.205,0.0743,0.93,7.1964,1.0901,2.6955,6188560.554,3270905.335,1629570.03,28096064.91,14849910.22
601328.SH,20111128,4.57,4.61,4.53,4.54,4.54,0,0,205445.97,93848.747,0.0628,0.87,7.1964,1.0901,2.6955,6188560.554,3270905.335,1629570.03,28096064.91,14849910.22
601328.SH,20111129,4.58,4.61,4.55,4.58,4.54,0.04,0.88,200852.4,92147.5,0.0614,0.85,7.2598,1.0997,2.7192,6188560.554,3270905.335,1629570.03,28343607.34,14980746.43
601328.SH,20111130,4.57,4.59,4.46,4.49,4.58,-0.09,-1.97,414697.95,187133.105,0.1268,1.79,7.1171,1.0781,2.6658,6188560.554,3270905.335,1629570.03,27786636.89,14686364.95
601328.SH,20111201,4.6,4.7,4.52,4.55,4.49,0.06,1.34,937571.05,432021.479,0.2866,3.56,7.2122,1.0925,2.7014,6188560.554,3270905.335,1629570.03,28157950.52,14882619.27
601328.SH,20111202,4.56,4.58,4.52,4.55,4.55,0,0,371325.74,168976.887,0.1135,0.93,7.2122,1.0925,2.7014,6188560.554,3270905.335,1629570.03,28157950.52,14882619.27
601328.SH,20111205,4.57,4.61,4.55,4.6,4.55,0.05,1.1,548175.53,251684.908,0.1676,1.29,7.2915,1.1045,2.7311,6188560.554,3270905.335,1629570.03,28467378.55,15046164.54
601328.SH,20111206,4.59,4.62,4.57,4.58,4.6,-0.02,-0.43,317241.28,145906.187,0.097,0.64,7.2598,1.0997,2.7192,6188560.554,3270905.335,1629570.03,28343607.34,14980746.43
601328.SH,20111207,4.6,4.61,4.55,4.58,4.58,0,0,217309.7,99601.338,0.0664,0.42,7.2598,1.0997,2.7192,6188560.554,3270905.335,1629570.03,28343607.34,14980746.43
601328.SH,20111208,4.59,4.64,4.55,4.61,4.58,0.03,0.66,214835.59,98674.674,0.0657,0.45,7.3073,1.1069,2.737,6188560.554,3270905.335,1629570.03,28529264.15,15078873.59
601328.SH,20111209,4.59,4.62,4.58,4.6,4.61,-0.01,-0.22,163707.73,75314.663,0.05,0.49,7.2915,1.1045,2.7311,6188560.554,3270905.335,1629570.03,28467378.55,15046164.54
601328.SH,20111212,4.6,4.65,4.57,4.63,4.6,0.03,0.65,302423.79,139555.716,0.0925,1.03,7.339,1.1117,2.7489,6188560.554,3270905.335,1629570.03,28653035.36,15144291.7
601328.SH,20111213,4.63,4.67,4.6,4.61,4.63,-0.02,-0.43,521536.63,242014.803,0.1594,2.15,7.3073,1.1069,2.737,6188560.554,3270905.335,1629570.03,28529264.15,15078873.59
601328.SH,20111214,4.6,4.63,4.6,4.61,4.61,0,0,235971.45,108849.085,0.0721,0.83,7.3073,1.1069,2.737,6188560.554,3270905.335,1629570.03,28529264.15,15078873.59
601328.SH,20111215,4.6,4.62,4.49,4.5,4.61,-0.11,-2.39,507675.78,231049.874,0.1552,1.76,7.133,1.0805,2.6717,6188560.554,3270905.335,1629570.03,27848522.49,14719074.01
601328.SH,20111216,4.5,4.55,4.43,4.52,4.5,0.02,0.44,588685.94,264508.804,0.18,1.7,7.1647,1.0853,2.6836,6188560.554,3270905.335,1629570.03,27972293.7,14784492.11
601328.SH,20111219,4.49,4.52,4.41,4.5,4.52,-0.02,-0.44,497991.33,222088.974,0.1522,1.15,7.133,1.0805,2.6717,6188560.554,3270905.335,1629570.03,27848522.49,14719074.01
601328.SH,20111220,4.49,4.54,4.44,4.46,4.5,-0.04,-0.89,516696.54,231863.862,0.158,1.1,7.0696,1.0709,2.648,6188560.554,3270905.335,1629570.03,27600980.07,14588237.79
601328.SH,20111221,4.49,4.51,4.43,4.44,4.46,-0.02,-0.45,429571.9,192160.967,0.1313,0.92,7.0379,1.0661,2.6361,6188560.554,3270905.335,1629570.03,27477208.86,14522819.69
601328.SH,20111222,4.43,4.51,4.43,4.5,4.44,0.06,1.35,647884.01,289382.696,0.1981,1.28,7.133,1.0805,2.6717,6188560.554,3270905.335,1629570.03,27848522.49,14719074.01
601328.SH,20111223,4.5,4.55,4.48,4.52,4.5,0.02,0.44,318118.06,143873.015,0.0973,0.59,7.1647,1.0853,2.6836,6188560.554,3270905.335,1629570.03,27972293.7,14784492.11
601328.SH,20111226,4.49,4.53,4.47,4.5,4.52,-0.02,-0.44,238652.44,107353.984,0.073,0.5,7.133,1.0805,2.6717,6188560.554,3270905.335,1629570.03,27848522.49,14719074.01
601328.SH,20111227,4.49,4.55,4.47,4.47,4.5,-0.03,-0.67,439565.84,198265.407,0.1344,1.02,7.0854,1.0733,2.6539,6188560.554,3270905.335,1629570.03,27662865.68,14620946.85
601328.SH,20111228,4.48,4.51,4.44,4.5,4.47,0.03,0.67,521437.83,233643.947,0.1594,1.26,7.133,1.0805,2.6717,6188560.554,3270905.335,1629570.03,27848522.49,14719074.01
601328.SH,20111229,4.49,4.5,4.45,4.46,4.5,-0.04,-0.89,399389.24,178536.743,0.1221,0.92,7.0696,1.0709,2.648,6188560.554,3270905.335,1629570.03,27600980.07,14588237.79
601328.SH,20111230,4.48,4.49,4.45,4.48,4.46,0.02,0.45,566242.32,253193.218,0.1731,1.48,7.1013,1.0757,2.6599,6188560.554,3270905.335,1629570.03,27724751.28,14653655.9
601328.SH,20120104,4.5,4.5,4.44,4.45,4.48,-0.03,-0.67,502402.28,225053.853,0.1536,1.16,7.0537,1.0685,2.642,6188560.554,3270905.335,1629570.03,27539094.46,14555528.74
